id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperature_C,lat_lon
8538,AAA00353656109378739,2807,2850,2993,0,11924,4128,76744,457275,97127,288,3116,9830,60,0,135,34,23,38,0,0,29/8/22 12.07,31,"45.7275, 9.7127"
8539,AAA00353656109378739,2838,2906,3037,0,11924,4142,76882,457275,97127,288,3417,9830,59,0,135,18,21,41,0,0,29/8/22 12.22,34,"45.7275, 9.7127"
8540,AAA00353656109378739,2922,2956,3087,0,11924,4142,76847,457275,97127,288,3534,9830,55,0,337,6,29,122,0,0,29/8/22 12.37,35,"45.7275, 9.7127"
8541,AAA00353656109378739,2982,3012,3143,0,11924,4128,77020,457275,97127,288,3548,9829,54,0,292,27,19,42,0,0,29/8/22 12.52,35,"45.7275, 9.7127"
8542,AAA00353656109378739,3039,3062,3193,0,11924,4128,77158,457275,97127,288,3721,9827,51,0,67,52,41,61,0,0,29/8/22 13.07,37,"45.7275, 9.7127"
8543,AAA00353656109378739,3082,3093,3225,0,11924,4128,77193,457275,97127,288,3522,9827,49,0,0,23,34,56,0,0,29/8/22 13.23,35,"45.7275, 9.7127"
8544,AAA00353656109378739,3112,3118,3250,0,11924,4128,77365,457275,97127,288,3662,9826,50,0,67,46,27,46,67,2,29/8/22 13.38,37,"45.7275, 9.7127"
8545,AAA00353656109378739,3138,3150,3275,0,11924,4128,77469,457275,97127,288,3873,9826,46,0,337,80,43,80,337,2,29/8/22 13.53,39,"45.7275, 9.7127"
8546,AAA00353656109378739,3154,3162,3300,0,11858,4122,77676,457275,97127,288,3626,9825,46,0,202,9,27,39,0,0,29/8/22 14.08,36,"45.7275, 9.7127"
8547,AAA00353656109378739,3178,3168,3300,0,11924,4135,77849,457275,97127,288,3258,9823,49,0,247,24,27,73,0,0,29/8/22 14.23,33,"45.7275, 9.7127"
8548,AAA00353656109378739,3178,3162,3293,0,11858,4142,77918,457275,97127,288,3102,9822,52,0,67,0,14,38,0,0,29/8/22 14.38,31,"45.7275, 9.7127"
8549,AAA00353656109378739,3170,3150,3281,0,11924,4142,78091,457275,97127,288,3036,9819,53,0,247,34,20,60,0,3,29/8/22 14.53,30,"45.7275, 9.7127"
8550,AAA00353656109378739,3152,3150,3275,0,11924,4115,78160,457274,97126,301,3075,9817,53,0,22,19,17,27,0,2,29/8/22 15.08,31,"45.7275, 9.7127"
8551,AAA00353656109378739,3148,3137,3268,0,11793,4135,78195,457274,97126,301,3141,9814,53,0,247,42,23,42,247,2,29/8/22 15.23,31,"45.7275, 9.7127"
8552,AAA00353656109378739,3140,3118,3250,0,11858,4128,78229,457274,97126,301,3212,9813,53,0,0,10,23,46,0,0,29/8/22 15.38,32,"45.7275, 9.7127"
8553,AAA00353656109378739,3140,3112,3237,0,11924,4135,78264,457274,97126,301,3087,9811,54,0,247,10,32,94,0,0,29/8/22 15.54,31,"45.7275, 9.7127"
8554,AAA00353656109378739,3120,3100,3237,0,11924,4122,78298,457274,97126,301,3015,9810,54,0,22,8,12,26,0,3,29/8/22 16.09,30,"45.7275, 9.7127"
8555,AAA00353656109378739,3111,3093,3218,0,11924,4115,78298,457274,97126,301,2993,9809,54,0,292,34,23,34,292,4,29/8/22 16.24,30,"45.7275, 9.7127"
8556,AAA00353656109378739,3102,3081,3206,0,11858,4115,78298,457274,97126,301,2995,9808,53,0,292,13,19,30,0,1,29/8/22 16.39,30,"45.7275, 9.7127"
8557,AAA00353656109378739,3086,3062,3193,0,11924,4122,78333,457274,97126,301,2978,9807,54,0,0,9,32,70,0,6,29/8/22 16.54,30,"45.7275, 9.7127"
8558,AAA00353656109378739,3068,3062,3187,0,11858,4122,78333,457274,97126,301,2982,9806,54,0,0,0,8,34,0,4,29/8/22 17.09,30,"45.7275, 9.7127"
8559,AAA00353656109378739,3055,3050,3175,0,11924,4122,78368,457274,97126,301,3049,9804,54,0,67,9,16,36,0,1,29/8/22 17.24,30,"45.7275, 9.7127"
8560,AAA00353656109378739,3048,3043,3162,0,11924,4128,78437,457274,97126,301,3058,9804,54,0,0,0,16,36,0,1,29/8/22 17.39,31,"45.7275, 9.7127"
8561,AAA00353656109378739,3028,3031,3162,0,11924,4122,78402,457274,97126,301,3060,9803,54,0,247,0,9,30,0,3,29/8/22 17.55,31,"45.7275, 9.7127"
8562,AAA00353656109378739,3023,3031,3156,0,11924,4122,78437,457274,97126,301,2977,9803,55,0,247,6,9,18,0,0,29/8/22 18.10,30,"45.7275, 9.7127"
8563,AAA00353656109378739,3015,3025,3143,0,11924,4122,78402,457274,97126,301,2897,9803,56,0,247,0,2,13,0,2,29/8/22 18.25,29,"45.7275, 9.7127"
8564,AAA00353656109378739,3010,3012,3137,0,11924,4115,78402,457274,97126,301,2849,9801,58,0,247,0,2,7,0,3,29/8/22 18.40,28,"45.7275, 9.7127"
8565,AAA00353656109378739,3000,3006,3131,0,11924,4122,78402,457274,97126,301,2788,9801,59,0,292,0,3,12,0,0,29/8/22 18.55,28,"45.7275, 9.7127"
8566,AAA00353656109378739,2994,3000,3131,0,11924,4142,78402,457275,97126,295,2732,9802,60,0,292,0,0,5,0,0,29/8/22 19.10,27,"45.7275, 9.7127"
8567,AAA00353656109378739,2981,2993,3118,0,11924,4122,78333,457275,97126,295,2661,9802,60,0,292,0,0,0,292,0,29/8/22 19.25,27,"45.7275, 9.7127"
8568,AAA00353656109378739,2976,2981,3106,0,11924,4128,78298,457275,97126,295,2570,9804,62,0,22,15,4,15,22,0,29/8/22 19.41,26,"45.7275, 9.7127"
8569,AAA00353656109378739,2959,2962,3100,0,11924,4101,78264,457275,97126,295,2504,9805,62,0,337,18,9,18,337,1,29/8/22 19.56,25,"45.7275, 9.7127"
8570,AAA00353656109378739,2946,2950,3081,0,11924,4122,78264,457275,97126,295,2442,9806,63,0,0,20,11,20,0,1,29/8/22 20.11,24,"45.7275, 9.7127"
8571,AAA00353656109378739,2927,2931,3056,0,11924,4142,78229,457275,97126,295,2389,9808,64,0,0,11,8,25,0,0,29/8/22 20.26,24,"45.7275, 9.7127"
8572,AAA00353656109378739,2907,2906,3031,0,11924,4108,78160,457275,97126,295,2337,9811,65,0,0,7,6,17,0,0,29/8/22 20.41,23,"45.7275, 9.7127"
8573,AAA00353656109378739,2882,2881,3025,0,11924,4135,78091,457275,97126,295,2312,9813,66,0,337,14,21,25,0,0,29/8/22 20.56,23,"45.7275, 9.7127"
8574,AAA00353656109378739,2866,2862,2993,0,11924,4142,78091,457275,97126,295,2275,9814,66,0,0,0,10,18,0,1,29/8/22 21.11,23,"45.7275, 9.7127"
8575,AAA00353656109378739,2840,2837,2968,0,11924,4122,77987,457275,97126,295,2244,9816,67,0,337,8,11,22,0,0,29/8/22 21.26,22,"45.7275, 9.7127"
8576,AAA00353656109378739,2814,2818,2943,0,11924,4122,77953,457275,97126,295,2241,9817,68,0,337,12,16,29,0,0,29/8/22 21.41,22,"45.7275, 9.7127"
8577,AAA00353656109378739,2791,2800,2943,0,11924,4128,77987,457275,97126,295,2243,9818,68,0,292,20,15,32,0,0,29/8/22 21.56,22,"45.7275, 9.7127"
8578,AAA00353656109378739,2771,2775,2912,0,11924,4122,77953,457275,97126,295,2215,9820,68,0,0,10,9,16,0,0,29/8/22 22.11,22,"45.7275, 9.7127"
8579,AAA00353656109378739,2749,2756,2887,0,11924,4115,77884,457275,97126,295,2194,9822,69,0,0,10,7,17,0,0,29/8/22 22.26,22,"45.7275, 9.7127"
8580,AAA00353656109378739,2724,2731,2862,0,11924,4128,77849,457275,97126,295,2185,9822,69,0,0,12,19,34,0,0,29/8/22 22.42,22,"45.7275, 9.7127"
8581,AAA00353656109378739,2704,2712,2875,0,11924,4128,77884,457275,97126,295,2166,9824,70,0,0,10,7,13,0,0,29/8/22 22.57,22,"45.7275, 9.7127"
8582,AAA00353656109378739,2684,2700,2831,0,11924,4135,77849,457276,97127,270,2157,9824,70,0,292,2,10,14,0,0,29/8/22 23.11,22,"45.7275, 9.7127"
8583,AAA00353656109378739,2660,2675,2812,0,11858,4128,77815,457276,97127,270,2168,9826,71,0,0,28,17,28,0,1,29/8/22 23.27,22,"45.7275, 9.7127"
8584,AAA00353656109378739,2638,2656,2787,0,11924,4128,77849,457276,97127,270,2168,9827,71,0,0,5,19,46,0,0,29/8/22 23.42,22,"45.7275, 9.7127"
8585,AAA00353656109378739,2638,2637,2812,0,11989,4128,77780,457276,97127,270,2140,9827,71,0,0,27,15,27,0,4,29/8/22 23.57,21,"45.7275, 9.7127"
8586,AAA00353656109378739,2621,2618,2762,0,11924,4149,77780,457276,97127,270,2160,9827,72,0,0,18,22,34,0,0,30/8/22 0.12,22,"45.7275, 9.7127"
8587,AAA00353656109378739,2599,2600,2743,0,11924,4115,77780,457276,97127,270,2125,9828,72,0,0,12,14,23,0,0,30/8/22 0.27,21,"45.7275, 9.7127"
8588,AAA00353656109378739,2579,2587,2725,0,11924,4128,77746,457276,97127,270,2113,9828,73,0,292,16,17,24,0,0,30/8/22 0.42,21,"45.7275, 9.7127"
8589,AAA00353656109378739,2563,2575,2743,0,11924,4128,77780,457276,97127,270,2090,9830,73,0,292,13,16,20,0,0,30/8/22 0.57,21,"45.7275, 9.7127"
8590,AAA00353656109378739,2547,2562,2693,0,11924,4122,77711,457276,97127,270,2070,9831,74,0,337,8,9,14,0,0,30/8/22 1.12,21,"45.7275, 9.7127"
8591,AAA00353656109378739,2527,2543,2675,0,11924,4135,77711,457276,97127,270,2072,9833,74,0,0,2,10,16,0,0,30/8/22 1.27,21,"45.7275, 9.7127"
8592,AAA00353656109378739,2512,2525,2662,0,11924,4115,77676,457276,97127,270,2096,9833,75,0,0,21,19,26,0,0,30/8/22 1.42,21,"45.7275, 9.7127"
8593,AAA00353656109378739,2498,2506,2693,0,11858,4122,77642,457276,97127,270,2118,9834,75,0,292,20,19,33,0,4,30/8/22 1.57,21,"45.7275, 9.7127"
8594,AAA00353656109378739,2483,2493,2637,0,11924,4115,77642,457276,97127,270,2129,9832,74,0,337,16,19,40,0,5,30/8/22 2.12,21,"45.7275, 9.7127"
8595,AAA00353656109378739,2469,2487,2625,0,11924,4122,77573,457276,97127,270,2121,9831,74,0,0,3,12,19,0,5,30/8/22 2.28,21,"45.7275, 9.7127"
8596,AAA00353656109378739,2457,2475,2612,0,11924,4135,77573,457276,97127,270,2127,9830,74,0,337,3,7,14,0,5,30/8/22 2.43,21,"45.7275, 9.7127"
8597,AAA00353656109378739,2448,2468,2637,0,11924,4142,77538,457276,97127,,2106,9830,74,0,337,3,4,8,0,6,30/8/22 2.59,21,"45.7275, 9.7127"
8598,AAA00353656109378739,2437,2462,2600,0,11924,4128,77504,457275,97126,309,2100,9829,75,0,0,8,5,8,0,2,30/8/22 3.13,21,"45.7275, 9.7127"
8599,AAA00353656109378739,2427,2450,2581,0,11924,4142,77469,457275,97126,309,2073,9831,75,0,0,19,11,19,0,5,30/8/22 3.28,21,"45.7275, 9.7127"
8600,AAA00353656109378739,2420,2437,2575,0,11924,4128,77469,457275,97126,309,2081,9833,76,0,0,19,14,24,0,6,30/8/22 3.43,21,"45.7275, 9.7127"
8601,AAA00353656109378739,2406,2431,2637,0,11924,4128,77504,457275,97126,309,2066,9832,76,0,0,0,4,11,0,3,30/8/22 3.58,21,"45.7275, 9.7127"
8602,AAA00353656109378739,2397,2425,2568,0,11793,4128,77469,457275,97126,309,2043,9830,77,0,292,26,13,26,292,2,30/8/22 4.13,20,"45.7275, 9.7127"
8603,AAA00353656109378739,2389,2412,2550,0,11793,4115,77400,457275,97126,309,2066,9828,77,0,0,10,20,33,0,1,30/8/22 4.28,21,"45.7275, 9.7127"
8604,AAA00353656109378739,2386,2406,2543,0,11924,4108,77400,457275,97126,309,2052,9829,77,0,337,7,11,18,0,7,30/8/22 4.43,21,"45.7275, 9.7127"
8605,AAA00353656109378739,2374,2400,2581,0,11858,4142,77365,457275,97126,309,2078,9828,77,0,22,41,17,41,22,0,30/8/22 4.58,21,"45.7275, 9.7127"
8606,AAA00353656109378739,2364,2400,2531,0,11924,4128,77365,457275,97126,309,2089,9829,77,0,0,8,13,22,0,3,30/8/22 5.13,21,"45.7275, 9.7127"
8607,AAA00353656109378739,2363,2387,2525,0,11924,4122,77331,457275,97126,309,2106,9829,77,0,0,24,21,41,0,0,30/8/22 5.29,21,"45.7275, 9.7127"
8608,AAA00353656109378739,2360,2381,2518,0,11924,4128,77331,457275,97126,309,2107,9828,76,0,0,11,19,28,0,0,30/8/22 5.44,21,"45.7275, 9.7127"
8609,AAA00353656109378739,2354,2375,2550,0,11924,4115,77296,457275,97126,309,2073,9827,76,0,0,15,11,21,0,1,30/8/22 5.59,21,"45.7275, 9.7127"
8610,AAA00353656109378739,2344,2368,2506,0,11924,4128,77296,457275,97126,309,2053,9829,77,0,0,10,20,34,0,0,30/8/22 6.14,21,"45.7275, 9.7127"
8611,AAA00353656109378739,2341,2368,2493,0,11924,4128,77331,457275,97126,309,2019,9831,78,0,247,20,9,20,247,1,30/8/22 6.29,20,"45.7275, 9.7127"
8612,AAA00353656109378739,2329,2356,2487,0,11858,4128,77331,457275,97126,309,2068,9834,78,0,292,19,14,26,0,2,30/8/22 6.44,21,"45.7275, 9.7127"
8613,AAA00353656109378739,2322,2343,2518,0,11924,4142,77296,457275,97126,,2078,9835,78,0,0,6,8,28,0,14,30/8/22 6.59,21,"45.7275, 9.7127"
8614,AAA00353656109378739,2317,2343,2481,0,11858,4135,77296,457275,97126,,2100,9836,78,0,292,10,6,16,0,18,30/8/22 7.14,21,"45.7275, 9.7127"
8615,AAA00353656109378739,2317,2337,2475,0,11924,4128,77296,457275,97126,,2120,9837,78,0,22,10,12,27,0,18,30/8/22 7.29,21,"45.7275, 9.7127"
8616,AAA00353656109378739,2313,2343,2475,0,11924,4128,77296,457275,97126,,2121,9838,78,0,0,21,15,22,0,31,30/8/22 7.44,21,"45.7275, 9.7127"
8617,AAA00353656109378739,2316,2350,2531,0,11924,4135,77262,457275,97127,287,2176,9837,78,0,337,10,12,21,0,25,30/8/22 7.59,22,"45.7275, 9.7127"
8618,AAA00353656109378739,2318,2362,2493,0,11793,4128,77193,457275,97127,287,2235,9836,77,0,0,20,15,25,0,3,30/8/22 8.14,22,"45.7275, 9.7127"
8619,AAA00353656109378739,2322,2368,2493,0,11924,4122,77193,457275,97127,287,2287,9838,76,0,0,16,12,26,0,3,30/8/22 8.30,23,"45.7275, 9.7127"
8620,AAA00353656109378739,2326,2381,2500,0,11924,4128,77124,457275,97127,287,2320,9838,75,0,292,8,13,28,0,2,30/8/22 8.45,23,"45.7275, 9.7127"
8621,AAA00353656109378739,2335,2393,2543,0,11924,4128,77124,457275,97127,287,2331,9837,74,0,0,4,12,22,0,3,30/8/22 9.00,23,"45.7275, 9.7127"
8622,AAA00353656109378739,2338,2400,2525,0,11858,4115,77124,457275,97127,287,2294,9838,76,0,292,0,3,13,0,7,30/8/22 9.15,23,"45.7275, 9.7127"
8623,AAA00353656109378739,2355,2418,2531,0,11924,4128,77055,457275,97127,287,2181,9836,80,0,292,0,0,0,292,1,30/8/22 9.30,22,"45.7275, 9.7127"
8624,AAA00353656109378739,2364,2437,2550,0,11924,4128,76985,457275,97127,287,2182,9837,82,0,0,0,2,8,0,2,30/8/22 9.45,22,"45.7275, 9.7127"
8625,AAA00353656109378739,2383,2456,2606,0,11924,4128,76951,457275,97127,287,2276,9837,83,0,292,5,2,5,292,0,30/8/22 10.00,23,"45.7275, 9.7127"
8626,AAA00353656109378739,2403,2481,2593,0,11924,4108,76916,457275,97127,287,2476,9836,86,0,292,0,0,1,0,1,30/8/22 10.15,25,"45.7275, 9.7127"
8627,AAA00353656109378739,2423,2506,2625,0,11924,4115,76813,457275,97127,287,2700,9837,83,0,337,0,0,2,0,0,30/8/22 10.30,27,"45.7275, 9.7127"
8628,AAA00353656109378739,2454,2550,2668,0,11924,4128,76813,457275,97127,287,2983,9837,80,0,157,0,0,4,0,2,30/8/22 10.45,30,"45.7275, 9.7127"
8629,AAA00353656109378739,2509,2618,2768,0,11924,4122,76744,457275,97128,289,3221,9839,74,0,292,0,0,5,0,0,30/8/22 11.01,32,"45.7275, 9.7127"
8630,AAA00353656109378739,2566,2668,2793,0,11924,4128,76709,457275,97128,289,3014,9840,77,0,0,0,0,2,0,0,30/8/22 11.16,30,"45.7275, 9.7127"
8631,AAA00353656109378739,2617,2700,2825,0,11924,4128,76778,457275,97128,289,2859,9840,76,0,292,0,1,4,0,0,30/8/22 11.31,29,"45.7275, 9.7127"
8632,AAA00353656109378739,2679,2731,2856,0,11858,4135,76951,457275,97128,289,3082,9840,73,0,247,5,8,26,0,2,30/8/22 11.46,31,"45.7275, 9.7127"
8633,AAA00353656109378739,2725,2756,2931,0,11924,4122,76985,457275,97128,289,3063,9839,69,0,247,0,8,16,0,0,30/8/22 12.01,31,"45.7275, 9.7127"
8634,AAA00353656109378739,2742,2787,2918,0,11924,4149,77020,457275,97128,289,2903,9839,71,0,292,0,1,6,0,2,30/8/22 12.16,29,"45.7275, 9.7127"
8635,AAA00353656109378739,2761,2806,2931,0,11924,4122,77089,457275,97128,289,2837,9839,72,0,247,0,2,12,0,0,30/8/22 12.31,28,"45.7275, 9.7127"
8636,AAA00353656109378739,2775,2818,2943,0,11924,4115,77158,457275,97128,289,2800,9838,73,0,292,0,1,7,0,0,30/8/22 12.46,28,"45.7275, 9.7127"
8637,AAA00353656109378739,2793,2825,2981,0,11924,4142,77262,457275,97128,289,2810,9837,73,0,292,1,2,11,0,0,30/8/22 13.01,28,"45.7275, 9.7127"
8638,AAA00353656109378739,2798,2831,2962,0,11858,4122,77296,457275,97128,289,2810,9836,73,0,292,0,1,7,0,0,30/8/22 13.16,28,"45.7275, 9.7127"
8639,AAA00353656109378739,2808,2837,2962,0,11858,4128,77296,457275,97128,289,2843,9834,72,0,247,0,1,6,0,0,30/8/22 13.32,28,"45.7275, 9.7127"
8640,AAA00353656109378739,2822,2843,2968,0,11924,4128,77365,457275,97128,289,2902,9831,72,0,135,0,0,5,0,0,30/8/22 13.47,29,"45.7275, 9.7127"
8641,AAA00353656109378739,2834,2843,3000,0,11924,4135,77400,457275,97128,289,3001,9830,71,0,247,0,1,4,0,3,30/8/22 14.02,30,"45.7275, 9.7127"
8642,AAA00353656109378739,2856,2843,2981,0,11924,4115,77435,457275,97128,289,3011,9829,69,0,202,21,5,21,202,1,30/8/22 14.17,30,"45.7275, 9.7127"
8643,AAA00353656109378739,2871,2850,2981,0,11924,4122,77435,457275,97128,289,3044,9828,67,0,0,2,7,26,0,0,30/8/22 14.32,30,"45.7275, 9.7127"
8644,AAA00353656109378739,2880,2856,2987,0,11924,4135,77504,457275,97128,289,2971,9826,66,0,202,17,21,82,0,2,30/8/22 14.47,30,"45.7275, 9.7127"
8645,AAA00353656109378739,2873,2868,3018,0,11924,4128,77504,457275,97128,,3045,9824,67,0,292,0,0,3,0,0,30/8/22 15.02,30,"45.7275, 9.7127"
8646,AAA00353656109378739,2898,2875,3006,0,11924,4135,77538,457275,97128,,3081,9824,65,0,247,56,26,56,247,0,30/8/22 15.17,31,"45.7275, 9.7127"
8647,AAA00353656109378739,2898,2881,3012,0,11924,4128,77538,457275,97128,,2996,9824,64,0,22,12,16,52,0,0,30/8/22 15.33,30,"45.7275, 9.7127"
8648,AAA00353656109378739,2904,2887,3012,0,11858,4135,77607,457275,97128,,2963,9821,65,0,247,17,24,38,0,0,30/8/22 15.48,30,"45.7275, 9.7127"
8649,AAA00353656109378739,2915,2887,3050,0,11924,4135,77676,45727,97128,241,2933,9817,63,0,292,14,29,55,0,0,30/8/22 16.03,29,"45.7275, 9.7127"
8650,AAA00353656109378739,2915,2893,3025,0,11924,4128,77607,45727,97128,241,2842,9814,64,0,202,0,2,6,0,1,30/8/22 16.18,28,"45.7275, 9.7127"
8651,AAA00353656109378739,2906,2900,3025,0,11924,4135,77676,45727,97128,241,2865,9812,64,0,0,4,6,16,0,0,30/8/22 16.33,29,"45.7275, 9.7127"
8652,AAA00353656109378739,2910,2900,3025,0,11924,4142,77642,45727,97128,241,2867,9812,63,0,135,2,12,26,0,0,30/8/22 16.48,29,"45.7275, 9.7127"
8653,AAA00353656109378739,2918,2900,3050,0,11924,4135,77676,45727,97128,241,2830,9811,63,0,67,54,10,54,67,1,30/8/22 17.03,28,"45.7275, 9.7127"
8654,AAA00353656109378739,2915,2893,3025,0,11924,4122,77676,45727,97128,241,2868,9809,64,0,292,0,14,26,0,0,30/8/22 17.18,29,"45.7275, 9.7127"
8655,AAA00353656109378739,2901,2893,3018,0,11858,4149,77642,45727,97128,241,2853,9806,64,0,135,26,8,26,135,1,30/8/22 17.33,29,"45.7275, 9.7127"
8656,AAA00353656109378739,2900,2887,3018,0,11924,4128,77642,45727,97128,241,2874,9805,64,0,0,10,4,10,0,0,30/8/22 17.49,29,"45.7275, 9.7127"
8657,AAA00353656109378739,2897,2893,3037,0,11924,4135,77676,45727,97128,241,2868,9806,64,0,292,3,4,7,0,0,30/8/22 18.04,29,"45.7275, 9.7127"
8658,AAA00353656109378739,2896,2887,3018,0,11924,4128,77676,45727,97128,241,2793,9804,64,0,135,0,10,34,0,0,30/8/22 18.19,28,"45.7275, 9.7127"
8659,AAA00353656109378739,2887,2887,3012,0,11924,4128,77711,45727,97128,241,2625,9807,63,0,22,36,22,36,22,0,30/8/22 18.34,26,"45.7275, 9.7127"
8660,AAA00353656109378739,2870,2875,3000,0,11924,4122,77746,45727,97128,241,2487,9807,62,0,337,30,35,42,0,0,30/8/22 18.49,25,"45.7275, 9.7127"
8661,AAA00353656109378739,2852,2862,3012,0,11924,4128,77815,457277,97127,284,2448,9809,61,0,22,42,46,97,0,3,30/8/22 19.04,24,"45.7275, 9.7127"
8662,AAA00353656109378739,2834,2837,2975,0,11924,4128,77884,457277,97127,284,2370,9809,61,0,67,30,39,58,0,0,30/8/22 19.19,24,"45.7275, 9.7127"
8663,AAA00353656109378739,2811,2812,2943,0,11924,4142,77953,457277,97127,284,2242,9810,62,0,0,38,17,38,0,0,30/8/22 19.34,22,"45.7275, 9.7127"
8664,AAA00353656109378739,2781,2781,2918,0,11858,4115,77987,457277,97127,284,2143,9809,64,0,292,30,29,33,0,0,30/8/22 19.49,21,"45.7275, 9.7127"
8665,AAA00353656109378739,2757,2756,2918,0,11924,4142,77953,457277,97127,284,2132,9809,65,0,0,45,23,45,0,0,30/8/22 20.04,21,"45.7275, 9.7127"
8666,AAA00353656109378739,2733,2731,2868,0,11924,4128,77987,457277,97127,284,2167,9806,65,0,0,18,20,40,0,0,30/8/22 20.20,22,"45.7275, 9.7127"
8667,AAA00353656109378739,2704,2700,2837,0,11858,4128,77987,457277,97127,284,2141,9812,65,0,0,26,17,26,0,0,30/8/22 20.35,21,"45.7275, 9.7127"
8668,AAA00353656109378739,2681,2675,2812,0,11924,4128,77884,457277,97127,284,2067,9811,67,0,0,14,21,36,0,0,30/8/22 20.50,21,"45.7275, 9.7127"
8669,AAA00353656109378739,2646,2656,2806,0,11858,4122,77849,457277,97127,284,2048,9814,68,0,292,20,30,68,0,0,30/8/22 21.05,20,"45.7275, 9.7127"
8670,AAA00353656109378739,2631,2625,2762,0,11924,4122,77849,457277,97127,284,2088,9819,69,0,292,16,10,16,292,0,30/8/22 21.20,21,"45.7275, 9.7127"
8671,AAA00353656109378739,2606,2600,2737,0,11924,4128,77815,457277,97127,284,2090,9818,69,0,67,14,22,37,0,0,30/8/22 21.35,21,"45.7275, 9.7127"
8672,AAA00353656109378739,2581,2568,2700,0,11858,4122,77815,457277,97127,284,2044,9822,70,0,22,8,27,57,0,0,30/8/22 21.50,20,"45.7275, 9.7127"
8673,AAA00353656109378739,2556,2550,2700,0,11924,4122,77780,457277,97127,284,2016,9821,72,0,337,0,1,8,0,0,30/8/22 22.05,20,"45.7275, 9.7127"
8674,AAA00353656109378739,2537,2537,2675,0,11858,4128,77780,457277,97127,284,2017,9819,73,0,292,8,17,46,0,0,30/8/22 22.21,20,"45.7275, 9.7127"
8675,AAA00353656109378739,2517,2525,2656,0,11924,4142,77780,457277,97127,284,1965,9820,74,0,292,13,6,16,0,0,30/8/22 22.36,20,"45.7275, 9.7127"
8676,AAA00353656109378739,2501,2512,2643,0,11924,4115,77711,457277,97127,284,1936,9822,75,0,0,16,13,29,0,0,30/8/22 22.51,19,"45.7275, 9.7127"
8677,AAA00353656109378739,2481,2500,2643,0,11858,4122,77711,457277,97127,,1885,9819,77,0,0,2,14,37,0,0,30/8/22 23.06,19,"45.7275, 9.7127"
8678,AAA00353656109378739,2464,2487,2618,0,11924,4128,77711,457277,97127,,1876,9816,79,0,0,12,9,17,0,0,30/8/22 23.21,19,"45.7275, 9.7127"
8679,AAA00353656109378739,2451,2468,2600,0,11924,4142,77676,457277,97127,,1885,9815,79,0,0,9,17,28,0,0,30/8/22 23.36,19,"45.7275, 9.7127"
8680,AAA00353656109378739,2451,2456,2581,0,11924,4142,77642,457277,97127,,1877,9812,80,0,337,4,5,8,0,0,30/8/22 23.51,19,"45.7275, 9.7127"
8681,AAA00353656109378739,2434,2443,2656,0,11924,4128,77573,457275,97127,307,1873,9812,80,0,337,6,5,10,0,0,31/8/22 0.06,19,"45.7275, 9.7127"
8682,AAA00353656109378739,2418,2425,2568,0,11924,4149,77573,457275,97127,307,1862,9813,80,0,0,4,4,13,0,0,31/8/22 0.21,19,"45.7275, 9.7127"
8683,AAA00353656109378739,2404,2406,2543,0,11924,4149,77538,457275,97127,307,1861,9812,81,0,0,2,4,9,0,2,31/8/22 0.36,19,"45.7275, 9.7127"
8684,AAA00353656109378739,2383,2387,2518,0,11858,4128,77573,457275,97127,307,1858,9811,81,0,0,4,5,6,0,0,31/8/22 0.52,19,"45.7275, 9.7127"
8685,AAA00353656109378739,2368,2375,2518,0,11924,4122,77538,457275,97127,307,1845,9810,81,0,0,9,2,9,0,0,31/8/22 1.07,18,"45.7275, 9.7127"
8686,AAA00353656109378739,2349,2356,2493,0,11924,4115,77504,457275,97127,307,1844,9810,81,0,292,8,6,8,292,0,31/8/22 1.22,18,"45.7275, 9.7127"
8687,AAA00353656109378739,2333,2337,2475,0,11924,4135,77504,457275,97127,307,1817,9809,81,0,292,4,0,4,292,0,31/8/22 1.37,18,"45.7275, 9.7127"
8688,AAA00353656109378739,2317,2325,2456,0,11924,4128,77504,457275,97127,307,1778,9809,82,0,0,3,1,6,0,0,31/8/22 1.52,18,"45.7275, 9.7127"
8689,AAA00353656109378739,2300,2312,2456,0,11924,4122,77469,457275,97127,307,1775,9807,82,0,0,18,9,18,0,0,31/8/22 2.07,18,"45.7275, 9.7127"
8690,AAA00353656109378739,2285,2293,2431,0,11858,4128,77435,457275,97127,307,1783,9807,82,0,0,8,4,8,0,0,31/8/22 2.22,18,"45.7275, 9.7127"
8691,AAA00353656109378739,2271,2275,2412,0,11858,4128,77435,457275,97127,307,1781,9805,83,0,225,6,5,6,0,0,31/8/22 2.37,18,"45.7275, 9.7127"
8692,AAA00353656109378739,2253,2256,2400,0,11924,4128,77400,457275,97127,307,1760,9804,83,0,0,6,3,6,0,0,31/8/22 2.52,18,"45.7275, 9.7127"
8693,AAA00353656109378739,2238,2243,2400,0,11858,4128,77400,457275,97124,266,1762,9804,83,0,0,6,7,18,0,0,31/8/22 3.07,18,"45.7275, 9.7127"
8694,AAA00353656109378739,2226,2231,2375,0,11858,4128,77400,457275,97124,266,1758,9803,83,0,0,6,6,9,0,0,31/8/22 3.22,18,"45.7275, 9.7127"
